customerid,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,var_1,category
465717,Female,Yes,42,Yes,Artist,2,Average,2,1,2
460461,Female,Yes,26,No,Homemaker,9,Average,2,3,0
466931,Male,No,37,Yes,Entertainment,1,Low,2,3,0
461106,Male,No,18,No,Healthcare,1,Low,4,3,3
463379,Male,No,29,No,Marketing,1,Low,7,1,3
459331,Female,No,70,Yes,Lawyer,0,Low,1,1,3
466396,Female,No,19,No,Healthcare,1,Low,5,3,3
463135,Male,Yes,46,Yes,Artist,5,Average,2,3,2
463418,Male,Yes,53,No,Executive,1,High,4,1,0
467300,Female,Yes,50,Yes,Artist,0,Low,1,1,1
465518,Female,Yes,43,Yes,Artist,1,Average,3,0,1
461964,Female,No,23,No,Healthcare,0,Low,4,2,3
463190,Female,Yes,61,Yes,Artist,0,Average,2,0,1
461771,Male,Yes,27,Yes,Doctor,9,Average,2,1,0
466082,Female,Yes,83,Yes,Lawyer,1,Low,1,1,2
461241,Male,Yes,32,Yes,Healthcare,5,Low,2,1,3
460741,Male,Yes,58,Yes,Artist,1,Average,5,1,1
461752,Male,Yes,67,Yes,Doctor,1,Average,3,1,2
461030,Female,No,19,No,Healthcare,8,Low,5,3,3
459097,Male,Yes,88,Yes,Lawyer,0,High,2,1,0
464615,Male,Yes,35,Yes,Artist,7,Low,2,1,0
460928,Male,Yes,45,Yes,Artist,0,Average,4,1,1
467682,Female,Yes,35,Yes,Artist,9,Average,4,1,1
463480,Female,Yes,27,No,Healthcare,0,Low,2,1,3
462370,Male,Yes,35,Yes,Executive,4,High,3,1,1
459148,Female,No,20,No,Healthcare,2,Low,3,0,3
462588,Male,Yes,41,No,Entertainment,12,Average,3,0,0
466102,Female,No,33,No,Healthcare,1,Low,6,3,2
464482,Male,Yes,58,Yes,Artist,0,Low,1,1,2
463078,Male,Yes,86,No,Executive,0,High,2,1,0
464646,Male,Yes,61,No,Engineer,7,Average,5,0,3
461151,Male,No,32,Yes,Artist,0,Low,3,3,3
466397,Male,No,20,No,Healthcare,0,Low,3,3,3
463743,Male,No,32,No,Artist,0,Low,4,1,3
467753,Female,Yes,69,No,Artist,0,High,2,1,2
465666,Female,No,35,Yes,Entertainment,9,Low,4,1,2
463105,Female,No,72,Yes,Lawyer,1,Low,2,1,3
465280,Female,Yes,37,Yes,Artist,0,Low,1,1,2
465578,Male,No,33,Yes,Healthcare,4,Low,1,1,3
466560,Male,Yes,40,No,Executive,0,Average,4,0,3
459897,Female,Yes,55,Yes,Artist,1,Low,2,1,2
466440,Male,Yes,23,No,Executive,1,High,9,1,0
464647,Female,Yes,51,No,Doctor,1,High,1,0,3
460851,Male,Yes,69,No,Doctor,0,Average,3,1,1
467122,Female,Yes,73,No,Lawyer,0,High,2,1,2
460462,Female,No,20,No,Marketing,1,Low,3,3,1
459440,Female,No,53,Yes,Artist,1,Low,1,1,1
459521,Female,Yes,46,Yes,Artist,0,Average,4,4,0
465772,Female,Yes,53,Yes,Engineer,0,Low,4,4,1
462218,Male,Yes,53,No,Executive,0,Average,5,0,1
467673,Male,Yes,50,No,Executive,0,High,4,1,1
461295,Female,Yes,66,Yes,Artist,1,Average,3,1,2
466035,Female,Yes,86,Yes,Lawyer,1,Low,2,1,1
459830,Female,No,27,Yes,Doctor,8,Low,1,1,0
462080,Female,No,42,Yes,Artist,8,Low,1,1,2
459330,Male,No,33,No,Marketing,11,Low,9,1,3
467058,Male,Yes,82,No,Executive,1,High,2,1,1
461122,Male,Yes,26,No,Entertainment,8,Low,2,0,3
464886,Male,Yes,38,Yes,Engineer,0,Average,4,0,1
463697,Female,No,32,Yes,Artist,6,Low,7,0,0
460592,Male,No,20,No,Healthcare,1,Low,5,3,3
465995,Male,No,27,No,Entertainment,0,Low,3,5,3
461293,Male,No,22,No,Healthcare,0,Low,4,1,3
467020,Male,Yes,80,Yes,Lawyer,0,High,3,1,1
467175,Male,Yes,77,Yes,Lawyer,0,Low,1,1,3
465154,Male,No,22,No,Healthcare,1,Low,2,0,3
466666,Female,Yes,32,Yes,Healthcare,0,Low,2,1,0
462859,Male,Yes,49,Yes,Entertainment,1,Average,2,1,0
467483,Male,Yes,55,Yes,Executive,0,High,9,1,0
466950,Male,No,28,Yes,Entertainment,1,Low,2,3,3
466884,Female,Yes,42,No,Doctor,1,Low,1,1,0
463203,Female,No,20,No,Healthcare,1,Low,3,2,3
464716,Male,Yes,43,Yes,Marketing,0,High,6,0,3
466162,Female,Yes,73,Yes,Doctor,0,Low,1,0,1
462383,Female,No,46,No,Engineer,1,Low,3,3,3
462970,Male,Yes,28,No,Doctor,0,Average,2,1,3
463988,Female,Yes,35,Yes,Entertainment,9,Average,2,5,0
466500,Female,Yes,48,Yes,Artist,3,High,3,0,1
460826,Female,No,32,Yes,Artist,0,Low,3,0,3
466714,Male,Yes,66,Yes,Executive,0,Average,2,1,2
467876,Female,Yes,47,Yes,Artist,8,High,2,1,2
465204,Male,Yes,28,Yes,Healthcare,1,Low,2,1,2
461851,Female,Yes,35,Yes,Artist,3,Average,2,1,2
460823,Female,Yes,75,Yes,Lawyer,1,High,2,1,1
459328,Male,Yes,48,Yes,Executive,1,High,3,1,1
466541,Male,No,41,Yes,Entertainment,1,Low,4,1,0
461817,Female,No,25,No,Doctor,1,Low,3,1,3
459187,Female,Yes,52,No,Doctor,0,Average,3,0,1
464352,Male,Yes,58,Yes,Doctor,0,Average,2,1,2
459814,Female,No,49,Yes,Artist,0,Low,3,5,1
460309,Male,No,28,Yes,Marketing,9,Low,5,2,3
467169,Male,No,53,Yes,Artist,0,Low,1,1,1
461362,Female,No,27,Yes,Doctor,0,Low,4,1,3
462942,Female,No,33,Yes,Entertainment,0,Low,4,0,0
463088,Female,Yes,89,Yes,Lawyer,0,High,2,1,2
463924,Female,No,40,Yes,Artist,1,Low,1,6,1
462794,Male,No,27,No,Healthcare,10,Low,5,1,3
462399,Male,Yes,37,Yes,Executive,1,Low,6,1,3
465593,Male,Yes,56,No,Lawyer,0,High,3,3,0
465437,Male,Yes,48,Yes,Executive,2,High,5,1,2
465457,Female,No,32,Yes,Engineer,0,Low,1,1,0
463167,Male,Yes,39,Yes,Doctor,1,Average,3,1,0
462141,Female,No,39,Yes,Artist,9,Low,1,1,2
460760,Male,Yes,60,No,Artist,1,High,4,3,1
461938,Female,No,33,Yes,Engineer,9,Low,2,1,0
465041,Female,Yes,50,No,Artist,0,Average,4,0,2
467226,Female,No,20,No,Entertainment,1,Low,4,1,2
459800,Female,No,37,No,Engineer,0,Low,1,1,3
466175,Male,Yes,25,Yes,Doctor,1,Low,2,1,2
460212,Male,Yes,37,Yes,Entertainment,11,Low,6,1,3
466912,Male,Yes,68,Yes,Engineer,0,Low,1,1,3
460373,Male,No,20,No,Healthcare,2,Low,3,1,3
463728,Female,Yes,30,No,Doctor,1,Average,6,1,1
466596,Female,Yes,83,Yes,Artist,0,High,2,1,2
465945,Female,No,52,Yes,Artist,0,Low,1,1,3
464825,Female,No,19,No,Healthcare,7,Low,1,0,3
462235,Female,Yes,36,Yes,Engineer,11,Low,2,0,2
463477,Male,No,31,No,Healthcare,1,Low,4,0,2
465744,Male,Yes,51,Yes,Artist,0,Average,2,5,2
467093,Female,Yes,53,Yes,Artist,8,Average,2,1,0
464351,Female,No,31,Yes,Healthcare,1,Low,1,1,3
466955,Male,Yes,57,No,Entertainment,0,Low,4,3,0
462305,Male,Yes,36,Yes,Artist,0,Average,5,1,2
465885,Female,No,41,Yes,Marketing,1,Low,2,1,0
461022,Male,Yes,69,Yes,Artist,0,Low,1,3,0
463146,Male,Yes,37,No,Entertainment,11,Average,2,1,1
459150,Female,No,49,Yes,Doctor,0,Low,1,1,0
467114,Male,Yes,59,Yes,Marketing,0,Average,3,1,1
466395,Female,Yes,37,Yes,Doctor,2,High,2,0,0
465028,Female,Yes,68,Yes,Lawyer,3,High,4,1,2
464189,Female,No,42,Yes,Artist,1,Low,2,1,0
466043,Female,Yes,46,Yes,Artist,1,Average,4,1,1
460585,Male,No,49,No,Entertainment,1,Low,3,3,3
461217,Female,No,33,Yes,Engineer,1,Low,5,1,3
465759,Male,Yes,33,No,Artist,1,Low,3,0,0
464781,Male,No,32,No,Marketing,0,Low,3,0,3
459425,Female,Yes,87,Yes,Lawyer,0,High,2,1,0
460716,Male,Yes,52,Yes,Entertainment,0,Average,4,1,1
464864,Female,No,27,No,Engineer,14,Low,8,0,3
467250,Male,Yes,63,Yes,Entertainment,6,Low,2,1,3
460169,Female,Yes,89,Yes,Lawyer,1,High,2,5,2
462401,Male,Yes,31,No,Executive,1,Average,2,0,3
464290,Female,No,41,Yes,Artist,0,Low,1,1,2
464599,Female,Yes,50,Yes,Artist,1,High,7,5,1
464952,Female,Yes,70,No,Engineer,0,Average,2,0,1
460502,Female,Yes,55,Yes,Engineer,1,Average,3,3,1
463897,Female,Yes,36,Yes,Homemaker,8,Average,5,1,1
464401,Female,Yes,66,Yes,Lawyer,4,Low,1,1,1
462621,Female,Yes,49,No,Engineer,5,Average,5,0,3
466092,Male,Yes,65,Yes,Artist,1,Average,4,1,1
466469,Female,No,23,No,Healthcare,1,Low,4,3,3
459804,Male,Yes,45,No,Artist,3,High,4,1,2
460548,Male,No,33,No,Entertainment,1,Low,5,3,3
459733,Male,Yes,48,Yes,Executive,1,High,3,1,0
466830,Male,No,28,Yes,Healthcare,5,Low,4,1,3
466849,Female,No,27,Yes,Artist,0,Low,8,0,2
461090,Female,Yes,45,Yes,Engineer,1,Low,3,3,3
466531,Female,Yes,49,Yes,Entertainment,2,Average,3,1,0
467378,Female,Yes,56,Yes,Artist,1,Average,2,1,2
461087,Female,Yes,29,No,Artist,0,Average,2,3,0
465754,Female,Yes,57,Yes,Artist,0,Average,4,1,2
466708,Male,Yes,65,No,Entertainment,1,Low,1,1,0
465133,Female,Yes,61,Yes,Engineer,1,Average,5,1,1
467266,Female,No,32,No,Healthcare,0,Low,4,3,2
464304,Male,Yes,35,Yes,Artist,1,Low,1,3,0
464393,Female,Yes,82,Yes,Lawyer,1,High,2,1,0
464883,Female,Yes,37,No,Engineer,1,Low,4,0,0
465203,Male,No,32,Yes,Healthcare,2,Low,3,1,2
461860,Female,Yes,81,Yes,Lawyer,1,High,2,1,2
459934,Male,No,49,Yes,Artist,0,Low,1,1,1
461408,Male,Yes,46,Yes,Marketing,1,Low,3,1,3
459967,Male,No,27,Yes,Entertainment,9,Low,3,1,1
464493,Female,Yes,66,Yes,Lawyer,6,Average,4,6,1
463020,Male,Yes,31,Yes,Artist,0,Average,3,4,3
466704,Male,Yes,53,Yes,Doctor,4,Average,2,1,2
462950,Female,No,29,Yes,Doctor,0,Low,5,3,3
465560,Male,Yes,60,Yes,Entertainment,1,Average,5,3,1
465114,Female,No,43,No,Doctor,4,Low,6,2,1
464908,Male,Yes,73,Yes,Entertainment,5,Low,1,0,0
464109,Male,Yes,47,No,Entertainment,0,Average,3,1,2
463748,Male,No,20,No,Healthcare,1,Low,3,1,3
461808,Male,Yes,38,Yes,Artist,0,Low,2,2,1
461716,Female,Yes,56,Yes,Lawyer,5,High,9,1,2
466409,Male,Yes,51,Yes,Artist,0,Average,5,1,2
464160,Male,Yes,27,Yes,Artist,4,Average,2,1,0
462459,Male,No,30,Yes,Artist,2,Low,2,1,0
463347,Male,Yes,49,Yes,Artist,1,Average,4,5,0
461117,Female,No,30,Yes,Healthcare,0,Low,6,3,3
467023,Male,Yes,26,No,Doctor,9,Average,2,1,0
465068,Male,Yes,42,Yes,Artist,3,Average,4,1,1
462239,Male,Yes,49,Yes,Executive,1,High,5,6,2
467472,Male,Yes,59,Yes,Executive,3,High,4,1,1
466286,Female,Yes,49,Yes,Artist,0,Average,5,5,2
463767,Male,Yes,32,Yes,Artist,9,Average,2,1,2
466653,Male,Yes,41,Yes,Entertainment,5,Low,1,1,0
464982,Male,Yes,71,Yes,Executive,1,High,4,1,1
465021,Male,Yes,62,Yes,Entertainment,0,Average,3,1,2
460079,Female,No,41,No,Doctor,0,Low,1,1,0
460092,Male,No,41,Yes,Doctor,2,Low,2,1,2
466172,Male,Yes,53,Yes,Artist,3,Average,3,1,2
463370,Male,Yes,46,Yes,Doctor,2,Low,4,3,0
463030,Male,Yes,50,Yes,Executive,1,High,3,1,2
465359,Female,Yes,40,No,Artist,1,Low,1,1,2
462504,Female,No,49,No,Artist,9,Low,1,4,1
465937,Female,No,30,Yes,Healthcare,9,Low,3,1,3
460534,Male,Yes,36,Yes,Artist,0,Average,4,1,1
461032,Female,Yes,66,Yes,Lawyer,0,High,3,1,2
463785,Female,No,27,No,Healthcare,0,Low,4,0,2
461358,Male,No,42,No,Entertainment,1,Low,3,1,0
464803,Male,No,28,No,Doctor,1,Low,1,0,0
460960,Male,Yes,48,Yes,Entertainment,6,Low,2,2,1
461461,Male,Yes,36,No,Entertainment,9,Average,2,1,1
466960,Male,Yes,40,Yes,Artist,1,Low,2,1,1
466674,Female,Yes,57,Yes,Artist,0,High,2,1,2
460037,Female,No,42,Yes,Entertainment,5,Low,7,1,0
460166,Female,No,21,No,Healthcare,1,Low,7,5,3
461403,Female,No,27,Yes,Healthcare,0,Low,4,1,3
464453,Female,Yes,46,Yes,Artist,4,High,5,1,2
463926,Female,No,27,No,Engineer,0,Low,6,1,3
462718,Female,No,25,No,Marketing,8,Low,5,1,3
464440,Male,Yes,87,Yes,Lawyer,0,High,2,1,0
467197,Male,No,27,Yes,Healthcare,1,Low,3,1,3
465070,Female,Yes,48,Yes,Marketing,6,Low,1,1,2
466127,Male,Yes,51,Yes,Doctor,1,Average,4,1,0
467918,Male,Yes,48,Yes,Artist,7,Average,2,1,2
462696,Male,Yes,52,No,Artist,0,High,2,1,0
464135,Female,Yes,68,Yes,Lawyer,0,High,2,1,1
467586,Male,Yes,35,Yes,Artist,3,Average,3,1,1
460794,Female,Yes,39,Yes,Homemaker,9,Low,1,1,3
460155,Female,Yes,53,Yes,Artist,2,High,2,5,2
464606,Male,Yes,41,Yes,Artist,1,Average,2,1,2
465856,Male,Yes,41,Yes,Artist,11,High,2,1,0
463214,Female,No,25,No,Engineer,1,Low,1,1,0
462848,Female,Yes,23,No,Healthcare,7,High,2,1,1
461666,Female,Yes,35,Yes,Artist,0,High,2,2,2
459773,Male,Yes,51,Yes,Executive,1,Low,3,1,2
463647,Female,No,38,Yes,Engineer,1,Low,1,1,0
464156,Male,Yes,62,Yes,Artist,10,Low,1,1,1
463139,Male,Yes,60,Yes,Executive,1,High,6,5,1
464355,Male,Yes,47,Yes,Executive,1,High,4,1,2
462183,Male,No,22,No,Marketing,0,Low,4,1,3
466697,Female,No,31,No,Marketing,0,Low,3,1,3
466730,Female,Yes,38,Yes,Engineer,3,Low,2,1,0
466394,Female,Yes,42,No,Entertainment,6,Average,5,1,0
459009,Female,Yes,50,Yes,Artist,1,Average,3,1,2
460554,Male,Yes,38,No,Artist,5,Average,3,3,1
462498,Female,Yes,55,Yes,Doctor,0,Average,3,1,1
459926,Female,Yes,71,Yes,Artist,1,Average,2,1,2
465910,Male,Yes,38,No,Artist,10,Average,4,2,0
459166,Male,Yes,77,Yes,Artist,1,Low,1,1,0
462545,Male,No,33,No,Engineer,1,Low,3,0,3
459406,Male,Yes,72,No,Executive,0,High,2,1,1
464772,Female,Yes,43,No,Engineer,9,Average,4,0,0
465491,Female,No,35,Yes,Artist,0,Low,3,1,1
463123,Female,No,33,Yes,Doctor,1,Low,3,1,0
462015,Male,Yes,27,Yes,Entertainment,0,Average,2,1,0
461107,Male,No,21,No,Healthcare,0,Low,6,3,3
459265,Female,Yes,41,Yes,Artist,0,Average,2,1,2
460295,Male,No,29,Yes,Artist,9,Low,3,1,0
463871,Female,Yes,46,No,Artist,8,Low,1,1,1
464594,Male,Yes,46,Yes,Artist,1,Low,1,5,3
460694,Female,Yes,53,No,Engineer,3,Low,1,1,0
464369,Male,Yes,36,Yes,Executive,1,High,4,1,1
463983,Female,Yes,36,No,Engineer,0,Average,2,0,0
465721,Male,Yes,25,Yes,Entertainment,1,High,2,3,3
461325,Male,No,61,Yes,Entertainment,1,Low,3,5,2
465335,Male,Yes,61,No,Entertainment,1,Average,2,2,1
461871,Male,Yes,53,Yes,Artist,0,Average,2,1,2
466296,Male,Yes,69,No,Executive,1,High,4,1,2
462252,Male,No,47,Yes,Entertainment,4,Low,1,1,0
460209,Female,Yes,26,Yes,Entertainment,5,Low,7,1,3
465890,Female,No,39,Yes,Artist,9,Low,1,1,1
459745,Male,Yes,47,No,Artist,0,Low,4,4,0
465715,Female,Yes,69,Yes,Artist,7,Low,1,1,0
467168,Male,Yes,46,Yes,Artist,8,Average,2,4,1
461417,Female,No,37,Yes,Doctor,1,Low,3,1,3
462938,Female,No,50,Yes,Artist,6,Low,1,1,1
463869,Female,Yes,52,Yes,Doctor,0,Average,4,1,2
459071,Male,No,28,Yes,Healthcare,5,Low,4,1,2
460193,Male,No,42,Yes,Entertainment,3,Low,2,5,0
467961,Male,Yes,45,Yes,Executive,1,High,5,0,1
464442,Male,Yes,57,Yes,Lawyer,1,High,2,1,1
465834,Male,No,48,Yes,Entertainment,0,Low,3,5,0
462857,Male,No,18,No,Healthcare,1,Low,3,1,3
463474,Male,Yes,51,No,Artist,3,Average,2,1,2
463607,Female,No,29,Yes,Engineer,1,Low,5,4,1
464874,Female,Yes,47,Yes,Artist,0,Average,4,0,2
465186,Female,Yes,38,No,Artist,4,Average,4,4,2
463861,Male,Yes,37,Yes,Artist,1,Low,1,3,0
464027,Male,No,22,No,Healthcare,9,Low,4,1,3
460985,Female,Yes,61,Yes,Engineer,0,Average,2,1,2
466870,Male,Yes,42,Yes,Artist,0,Average,2,1,2
466060,Male,Yes,60,Yes,Artist,1,Average,2,3,1
461273,Male,Yes,73,Yes,Entertainment,1,High,4,1,1
461648,Female,Yes,49,Yes,Artist,1,Low,1,1,2
467631,Male,Yes,72,Yes,Lawyer,3,High,2,1,2
467804,Female,Yes,43,Yes,Artist,1,Average,2,1,2
466000,Male,Yes,38,Yes,Doctor,5,Low,2,4,0
459445,Female,Yes,35,Yes,Artist,0,Average,3,1,2
466292,Female,Yes,82,No,Lawyer,1,High,2,1,1
463804,Male,Yes,63,Yes,Artist,9,Low,1,1,0
464081,Male,Yes,73,Yes,Executive,11,High,2,1,2
462543,Female,Yes,38,Yes,Artist,4,Low,1,3,1
463051,Female,No,42,Yes,Homemaker,10,Low,1,1,0
465893,Female,Yes,43,Yes,Engineer,0,Average,2,1,1
466812,Male,No,31,No,Homemaker,14,Low,1,1,3
467091,Female,No,42,Yes,Entertainment,1,Low,3,1,3
460268,Male,Yes,32,Yes,Artist,9,Average,2,1,1
465757,Male,Yes,39,Yes,Artist,3,Average,4,0,0
460021,Female,Yes,48,Yes,Artist,0,Average,4,1,1
463859,Male,Yes,39,Yes,Artist,6,Average,2,1,2
460053,Male,Yes,55,Yes,Artist,9,Average,2,4,2
466659,Male,Yes,60,Yes,Doctor,1,High,2,3,1
466533,Female,No,51,Yes,Entertainment,1,Low,1,1,0
465307,Female,Yes,61,Yes,Artist,0,Average,3,0,1
464592,Female,No,43,Yes,Artist,1,Low,1,1,0
461647,Female,Yes,55,Yes,Artist,2,Average,3,1,2
467462,Female,Yes,43,Yes,Artist,1,Average,5,1,2
467594,Male,Yes,45,No,Executive,0,Average,3,0,1
464255,Female,Yes,50,Yes,Artist,1,Average,5,0,2
461701,Male,Yes,40,No,Artist,1,Average,2,6,2
466516,Male,No,19,No,Healthcare,0,Low,3,1,3
464036,Female,No,25,Yes,Doctor,3,Low,1,1,0
461887,Female,No,89,Yes,Lawyer,2,Low,1,1,3
466177,Female,Yes,49,Yes,Artist,0,Average,3,1,2
467486,Female,Yes,46,Yes,Engineer,1,Average,5,1,1
466775,Female,Yes,83,Yes,Lawyer,0,Low,2,1,2
467412,Male,Yes,35,Yes,Executive,6,Average,4,1,1
460546,Female,Yes,71,Yes,Lawyer,1,Low,2,3,2
466204,Male,Yes,50,Yes,Artist,0,Average,3,1,2
459000,Male,Yes,58,No,Executive,12,High,2,1,2
466781,Male,Yes,35,Yes,Artist,1,Average,4,3,0
464992,Male,Yes,67,Yes,Executive,0,High,2,1,2
464921,Male,Yes,35,No,Doctor,0,Average,5,0,2
458982,Male,Yes,61,Yes,Executive,1,High,3,1,2
461045,Female,No,29,No,Entertainment,0,Low,2,3,1
459346,Male,Yes,47,Yes,Executive,0,Average,5,5,1
464183,Female,No,37,No,Artist,4,Low,2,1,2
466642,Male,No,18,No,Healthcare,9,Low,3,1,3
460519,Female,No,23,No,Entertainment,0,Low,2,3,2
462687,Male,No,29,No,Homemaker,11,Low,3,3,3
467921,Female,No,43,Yes,Artist,1,Low,4,1,0
460863,Male,Yes,66,Yes,Artist,0,Low,5,1,0
464168,Male,Yes,45,Yes,Executive,1,High,3,1,2
464819,Female,Yes,67,Yes,Lawyer,1,Low,1,0,0
465718,Female,Yes,49,Yes,Marketing,9,Low,2,1,2
461025,Male,Yes,38,No,Executive,1,High,4,1,3
466243,Female,Yes,38,No,Engineer,1,Low,2,0,0
463059,Female,No,32,Yes,Homemaker,10,Low,1,1,3
466962,Male,Yes,48,Yes,Artist,8,Average,2,1,2
463067,Female,No,42,Yes,Homemaker,7,Low,1,1,0
465755,Female,No,50,Yes,Artist,8,Low,3,1,2
466301,Male,Yes,50,Yes,Artist,0,Average,3,5,2
467884,Female,Yes,30,Yes,Engineer,8,High,6,0,3
459315,Female,Yes,27,Yes,Doctor,1,Low,2,0,3
465343,Female,Yes,43,Yes,Engineer,1,Average,4,1,1
467772,Female,No,25,No,Marketing,1,Low,2,1,3
460292,Female,No,27,Yes,Marketing,12,Low,3,1,0
466566,Male,No,43,Yes,Artist,1,Low,1,1,1
459500,Male,Yes,37,Yes,Entertainment,1,Average,4,1,1
460267,Female,No,27,Yes,Healthcare,1,Low,9,1,2
467298,Male,Yes,61,Yes,Healthcare,1,Low,2,1,0
467095,Male,Yes,41,No,Engineer,0,Average,2,2,2
465919,Female,No,50,Yes,Artist,0,Low,1,1,1
461835,Female,Yes,60,Yes,Artist,1,Average,2,1,2
461302,Male,No,20,No,Healthcare,0,Low,4,1,3
461275,Male,Yes,66,Yes,Marketing,1,High,2,1,1
463115,Male,Yes,36,Yes,Homemaker,5,Low,1,1,3
466362,Male,Yes,65,Yes,Lawyer,1,High,2,1,1
463490,Male,No,20,No,Healthcare,1,Low,4,1,3
463836,Female,Yes,38,Yes,Artist,0,Low,1,1,1
459923,Male,No,31,Yes,Marketing,0,Low,2,3,3
464164,Female,Yes,81,Yes,Lawyer,0,High,2,1,2
460298,Female,No,52,Yes,Lawyer,4,Low,1,1,0
467819,Male,Yes,57,Yes,Artist,0,Low,1,3,1
460722,Male,Yes,30,No,Entertainment,1,Average,3,3,0
466407,Male,Yes,55,No,Entertainment,1,Low,3,0,0
462411,Male,No,38,Yes,Artist,8,Low,1,1,0
466198,Male,Yes,70,No,Lawyer,0,High,2,3,2
462153,Male,Yes,59,No,Artist,0,Low,1,1,1
467180,Male,Yes,39,Yes,Healthcare,1,Low,3,3,3
461481,Female,Yes,58,Yes,Artist,9,Average,3,1,2
464589,Male,Yes,30,No,Entertainment,11,Low,2,6,3
461471,Female,Yes,73,Yes,Artist,1,Average,2,1,2
464146,Male,No,38,Yes,Entertainment,1,Low,2,1,0
459589,Male,No,25,No,Healthcare,1,Low,5,1,3
459829,Male,Yes,53,Yes,Artist,3,High,3,2,3
463314,Female,No,27,No,Healthcare,0,Low,4,3,0
459723,Male,Yes,49,Yes,Artist,6,Average,2,1,2
459122,Female,Yes,51,Yes,Artist,6,Average,5,1,2
462221,Male,No,33,No,Healthcare,0,Low,7,0,3
462694,Male,Yes,61,Yes,Entertainment,6,Average,2,1,0
466757,Female,Yes,47,No,Engineer,0,Low,1,1,0
464413,Female,Yes,36,Yes,Engineer,0,Low,1,3,1
466425,Male,Yes,32,Yes,Entertainment,1,Average,2,3,0
460474,Female,Yes,40,No,Homemaker,9,Average,5,0,0
467261,Female,Yes,77,Yes,Lawyer,0,High,2,1,2
463322,Female,Yes,72,Yes,Lawyer,1,High,4,5,1
466193,Male,Yes,84,No,Lawyer,0,Low,1,1,0
459738,Male,Yes,32,Yes,Artist,1,Low,2,1,3
459008,Female,Yes,52,Yes,Artist,1,Average,3,1,1
461250,Female,Yes,47,Yes,Lawyer,2,High,4,1,3
461926,Female,Yes,63,Yes,Artist,4,Average,4,1,2
459578,Male,Yes,35,Yes,Executive,2,Average,5,1,1
466003,Female,Yes,27,Yes,Marketing,9,Low,1,3,2
465460,Male,No,49,Yes,Artist,0,Low,1,1,1
462862,Female,No,31,No,Homemaker,8,Low,1,1,3
465084,Male,Yes,61,Yes,Executive,5,High,2,1,2
465777,Female,No,30,Yes,Artist,9,Low,5,1,0
466688,Male,No,23,No,Healthcare,1,Low,3,0,3
461029,Male,Yes,42,No,Entertainment,8,Low,2,0,0
464812,Female,Yes,48,Yes,Engineer,0,High,5,0,0
465099,Male,Yes,39,No,Entertainment,0,Average,2,1,2
465730,Male,Yes,43,Yes,Executive,6,High,3,0,0
462138,Female,Yes,56,Yes,Artist,1,Low,2,1,1
460332,Male,No,28,Yes,Healthcare,0,Low,5,1,3
462342,Female,Yes,71,Yes,Lawyer,8,High,2,1,2
459007,Female,Yes,42,Yes,Artist,1,Average,3,1,2
465130,Female,Yes,50,Yes,Artist,0,Average,9,1,2
459702,Female,Yes,62,Yes,Lawyer,1,Low,3,1,0
461401,Male,Yes,43,Yes,Artist,1,Average,3,1,0
463916,Female,No,32,No,Engineer,9,Low,4,6,0
459938,Male,No,61,Yes,Artist,1,Low,1,1,1
460199,Female,Yes,39,Yes,Entertainment,5,Low,2,1,1
466684,Female,Yes,46,Yes,Artist,0,Average,2,4,2
465978,Male,Yes,50,Yes,Artist,1,Average,3,1,1
465682,Male,Yes,39,Yes,Artist,0,Low,4,0,0
462693,Female,No,35,Yes,Artist,1,Low,1,1,0
459952,Female,No,35,Yes,Entertainment,7,Low,2,1,0
466450,Female,No,33,Yes,Healthcare,1,Low,1,1,3
466556,Male,No,21,No,Healthcare,1,Low,3,1,3
459932,Female,No,46,Yes,Artist,9,Low,1,1,1
460420,Female,No,37,Yes,Artist,1,Low,1,1,0
460123,Female,Yes,33,Yes,Engineer,9,Low,2,1,3
462357,Male,No,25,Yes,Artist,1,Low,3,1,0
464094,Male,Yes,53,Yes,Executive,1,High,4,1,1
467852,Female,No,41,Yes,Artist,10,Low,1,1,1
462526,Female,Yes,46,Yes,Artist,3,Average,5,1,2
463180,Male,Yes,36,Yes,Artist,0,Low,3,3,2
461572,Female,Yes,57,Yes,Artist,0,Average,3,5,2
464607,Female,Yes,49,Yes,Artist,0,Average,4,5,2
467751,Male,Yes,48,Yes,Artist,1,Average,3,1,2
465563,Male,Yes,59,Yes,Entertainment,1,Average,5,3,1
465589,Male,Yes,40,Yes,Artist,0,Average,3,1,0
459215,Female,Yes,58,Yes,Artist,0,Low,3,3,2
466826,Male,Yes,43,Yes,Entertainment,0,Low,2,1,0
461164,Female,No,39,Yes,Doctor,9,Low,1,3,1
459305,Male,Yes,29,No,Healthcare,13,High,2,1,1
460181,Female,Yes,37,Yes,Marketing,9,Low,1,1,0
466447,Female,Yes,49,Yes,Artist,0,Average,4,2,1
467735,Male,No,26,Yes,Doctor,1,Low,2,1,0
463755,Female,Yes,63,No,Artist,0,High,2,1,1
460930,Male,No,26,Yes,Artist,10,Low,5,1,3
465246,Male,No,21,No,Healthcare,1,Low,5,0,3
459683,Female,Yes,56,Yes,Engineer,1,Average,3,1,1
463491,Male,Yes,27,Yes,Doctor,9,Average,3,1,3
459985,Female,No,39,Yes,Doctor,8,Low,2,1,1
462815,Male,Yes,84,No,Lawyer,1,Low,1,1,0
